t	RBG	i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i*	TB
1368	10	33382	11804.5	19648.9	17097.7	13657.8	15618.5	5833.07	6115.04	5105.97	4369.06	4	256
1368	11	33382	11804.5	19648.9	17097.7	13657.8	15618.5	5833.07	6115.04	5105.97	4369.06	4	256
1368	12	33382	11804.5	19648.9	17097.7	13657.8	15618.5	5833.07	6115.04	5105.97	4369.06	4	256
1369	1	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	2	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	3	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	4	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	5	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	6	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	7	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	8	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	9	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	10	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	11	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1369	12	33382	11804.5	19648.9	20993.4	17688	15618.5	2730.38	6115.04	5105.97	4369.06	4	256
1370	1	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	2	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	3	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	4	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	5	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	6	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	7	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	8	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	9	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	10	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	11	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1370	12	15647.8	19853	19648.9	20993.4	17688	12720.2	2730.38	6115.04	5105.97	9525.99	5	776
1377	1	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	2	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	3	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	4	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	5	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	6	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	7	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	8	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	9	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	10	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	11	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1377	12	15647.8	19853	19648.9	10172.1	25300.6	12720.2	496.432	6115.04	8119.33	9525.99	0	904
1378	1	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	2	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	3	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	4	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	5	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	6	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	7	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	8	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	9	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	10	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	11	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1378	12	9388.69	2146.27	11918.2	10172.1	25300.6	12720.2	496.432	4711.59	8119.33	8093.51	0	904
1379	1	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	2	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	3	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	4	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	5	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	6	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	7	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	8	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	9	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	10	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	11	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1379	12	9388.69	2146.27	11918.2	17097.7	16792.4	12720.2	5833.07	4711.59	11132.7	8093.51	5	632
1380	1	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	2	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	3	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	4	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	5	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	6	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	7	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	8	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	9	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	10	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	11	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1380	12	33382	40242.5	15139.3	17097.7	16792.4	5957.56	5833.07	6115.04	11132.7	5658.3	7	600
1381	1	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	2	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	3	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	4	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	5	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	6	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	7	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	8	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	9	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	10	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	11	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1381	12	33382	40242.5	15139.3	13202	21718.2	5957.56	12038.5	6115.04	6612.65	5658.3	7	600
1382	1	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	2	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	3	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	4	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	5	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	6	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	7	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	8	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	9	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	10	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	11	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1382	12	4172.75	32730.6	19648.9	13202	21718.2	12720.2	12038.5	4711.59	6612.65	8093.51	7	488
1383	1	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	2	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	3	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	4	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	5	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	6	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	7	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	8	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	9	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	10	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	11	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1383	12	4172.75	32730.6	19648.9	16232	17688	12720.2	14024.2	4711.59	5105.97	8093.51	7	488
1384	1	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	2	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	3	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	4	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	5	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	6	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	7	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	8	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	9	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	10	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	11	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1384	12	15647.8	11804.5	7086.49	16232	17688	9821.92	14024.2	4711.59	5105.97	3366.33	0	632
1385	1	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	2	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	3	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	4	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	5	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	6	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	7	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	8	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	9	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	10	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	11	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1385	12	15647.8	11804.5	7086.49	17097.7	16792.4	9821.92	9804.53	4711.59	6612.65	3366.33	5	632
1386	1	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	2	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	3	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	4	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	5	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	6	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	7	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	8	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	9	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	10	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	11	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1386	12	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	9804.53	4711.59	6612.65	10672	7	376
1393	1	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	2	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	3	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	4	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	5	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	6	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	7	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	8	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	9	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	10	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	11	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1393	12	15647.8	25218.7	15139.3	17097.7	16792.4	12720.2	4592	4711.59	9458.6	10672	7	376
1394	1	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	2	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	3	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	4	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	5	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	6	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	7	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	8	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	9	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	10	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	11	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1394	12	9388.69	17170.1	11918.2	17097.7	16792.4	12720.2	4592	3207.89	9458.6	9525.99	7	256
1395	1	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	2	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	3	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	4	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	5	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	6	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	7	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	8	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	9	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	10	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	11	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1395	12	9388.69	17170.1	11918.2	13202	7164.77	12720.2	5833.07	3207.89	8119.33	9525.99	7	256
1396	1	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	2	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	3	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	4	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	5	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	6	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	7	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	8	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	9	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	10	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	11	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1396	12	33382	11804.5	1288.45	13202	7164.77	21415	5833.07	9723.92	8119.33	9525.99	4	256
1397	1	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	2	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	3	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	4	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	5	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	6	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	7	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	8	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	9	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	10	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	11	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1397	12	33382	11804.5	1288.45	3246.4	3358.48	21415	9804.53	9723.92	334.818	9525.99	4	256
1398	1	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	2	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	3	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	4	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	5	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	6	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	7	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	8	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	9	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	10	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	11	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1398	12	63634.5	32730.6	2899.02	3246.4	3358.48	29787.8	9804.53	7518.5	334.818	6947.53	4	488
1399	1	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	2	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	3	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	4	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	5	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	6	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	7	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	8	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	9	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	10	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	11	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1399	12	63634.5	32730.6	2899.02	10172.1	13657.8	29787.8	14024.2	7518.5	5105.97	6947.53	4	488
1400	1	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	2	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	3	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	4	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	5	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	6	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	7	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	8	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	9	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	10	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	11	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1400	12	33382	32730.6	10307.6	10172.1	13657.8	21415	14024.2	3709.12	5105.97	3366.33	4	256
1401	1	33382	32730.6	10307.6	4761.39	7164.77	21415	9804.53	3709.12	3934.11	3366.33	4	256
1401	2	33382	32730.6	10307.6	4761.39	7164.77	21415	9804.53	3709.12	3934.11	3366.33	4	256
1401	3	33382	32730.6	10307.6	4761.39	7164.77	21415	9804.53	3709.12	3934.11	3366.33	4	256
1401	4	33382	32730.6	10307.6	4761.39	7164.77	21415	9804.53	3709.12	3934.11	3366.33	4	256
1401	5	33382	32730.6	10307.6	4761.39	7164.77	21415	9804.53	3709.12	3934.11	3366.33	4	256
